mag,depth,rad,prov_enco,lat,lon
0.01401699215385048,0.2775364446462395,0.8718569119694999,0.02803398430770096,-0.011578035519080496,0.4021475048939703
0.02831059667819297,0.1550342199043901,0.4988057509967333,0.03370309128356306,-0.009773896472233288,0.8515423043705043
0.021745047560511724,0.6212870731574778,0.24851482926299112,0.04349009512102345,-0.05635073753538324,0.7393937457647144
0.03111025270107825,0.07234942488622849,0.1519337922610798,0.07234942488622849,-0.0045580137678323945,0.982577539379869
0.026532689333572414,0.09364478588319676,0.2107007682371927,0.05462612509853144,-0.07952003067914791,0.9678968994244078
0.03529092838719762,0.4561998059808473,0.11189806561794369,0.17215087018145184,-0.01239486265306453,0.8650581226617954
0.015303596213157302,0.771556309080014,0.07651798106578651,0.012752996844297752,0.013581941639177105,0.6310820488400742
0.03487330191670721,0.06458018873464298,0.497267453256751,0.0064580188734642986,-0.025638334927653265,0.8640829252695232
0.026645060249291024,0.07836782426262066,0.3213080794767447,0.05485747698383446,-0.07875966338393377,0.9384546955448825
0.013342915412639982,0.9051545320466582,0.2019468278669835,0.0865486405144215,0.0019473444115744839,0.363648537894761
0.023615436709064908,0.05903859177266227,0.6612322278538174,0.029519295886331134,0.0013578876107712323,0.7468972245159504
0.013167305238965223,0.8520021036977498,0.21300052592443744,0.04647284201987726,0.0004647284201987726,0.47580444754684337
0.017936224227159868,0.6950286888024448,0.2017825225555485,0.0672608408518495,0.0012891661163271155,0.6865650329952537
0.01998346996021746,0.6577892195238249,0.5245660864557085,0.05828512071730094,-0.0314739651873425,0.5360565816828334
0.026980111895738085,0.13081266373691194,0.07358212335201297,0.05723054038489898,-0.08502823142899277,0.9829754100680578
0.017099055258743404,0.6016334257706012,0.25331933716656896,0.05066386743331379,-0.05528694533660367,0.7536250280705427
0.021863424080275876,0.5405124286512647,0.37046357469356345,0.04251221348942531,-0.05417270633223911,0.7519195931608211
0.00683745785267668,0.9521160059852277,0.22050801574882292,0.01196555124218419,-0.012375798713344792,0.21096976204433895
0.029385230895510872,0.08162564137641909,0.024487692412925727,0.089788205514061,-0.00889719491002968,0.9918331683648683
0.018876221697223035,0.7915834905287079,0.07306924527957304,0.012178207546595507,0.005967321697831799,0.6062311716695243
0.014907941779231456,0.8764062742942129,0.12649162721772145,0.09035116229837246,0.0001355267434475587,0.455550560308394
0.022795073665086582,0.08088574526321045,0.4706079724404972,0.05147274698567938,-0.0746354831292351,0.8736395813383667
0.027266656643933546,0.08795695691591467,0.4397847845795733,0.17591391383182933,-0.0024627947936456105,0.8758753769686781
0.021294543793352445,0.5855999543171923,0.21294543793352447,0.15210388423823176,-0.01034306412819976,0.7668317323870454
0.019330952139206794,0.7427155295589979,0.14752568737815713,0.025435463341061573,0.011700313136888322,0.652267021918183
0.0036508863925160564,0.0442767073134926,0.9942839537065005,0.020973177148496492,0.011123551732091473,0.09413849402319592
0.02962862223544519,0.08465320638698626,0.04232660319349313,0.067722565109589,-0.0714473061906164,0.9901885551085783
0.020981310044616088,0.052453275111540215,0.7081192140057929,0.03147196506692413,-0.02397114672597388,0.7027165266693043
0.026938523367104582,0.20203892525328437,0.20952184841081342,0.11224384736293576,0.02858476646176097,0.9492836317641353
0.018771727655958106,0.08161620719981785,0.040808103599908926,0.08977782791979963,-0.008896166584780147,0.991555301270587
0.01324500609793864,0.07791180057610965,0.20257068149788507,0.05453826040327675,-0.07526279935652191,0.9716380649846633
0.019594840190377976,0.08164516745990824,0.02449355023797247,0.08980968420589906,-0.008980968420589907,0.9920704298053451
0.03013991228673522,0.097751066875898,0.03258368895863267,0.08960514463623984,-0.008634677574037658,0.9901368482304502
0.03013991228673522,0.097751066875898,0.03258368895863267,0.08960514463623984,-0.008634677574037658,0.9901368482304502
0.02830334289718414,0.08895336339115016,0.5660668579436828,0.16173338798390938,-0.01172567062883343,0.8028445379521262
0.024479909214219872,0.08159969738073292,0.04079984869036646,0.0897596671188062,-0.008649567922357689,0.9914363231759048
